pflanzen_id,deutscher_name,kategorie,aktivitaet,phase_von,phase_bis,monat_von,monat_bis,laufend,hinweis,quelle
KR000131,Eichblattsalat,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000131,Eichblattsalat,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000132,Endivie,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000132,Endivie,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000132,Endivie,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000132,Endivie,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000132,Endivie,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000133,Frisée,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000133,Frisée,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000133,Frisée,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000133,Frisée,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000133,Frisée,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000134,Chicorée,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000134,Chicorée,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000134,Chicorée,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000134,Chicorée,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000134,Chicorée,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000135,Radicchio,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000135,Radicchio,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000135,Radicchio,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000135,Radicchio,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000135,Radicchio,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000136,Zuckerhut,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000136,Zuckerhut,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000136,Zuckerhut,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000136,Zuckerhut,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000136,Zuckerhut,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000137,Catalogna,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000137,Catalogna,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000137,Catalogna,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000137,Catalogna,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000137,Catalogna,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000138,Portulakröschen,Anbau,Vorkultur,3,3,,,0,,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000138,Portulakröschen,Anbau,Pflanzung,4,4,,,0,ab Frühsommer nach Frost,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000138,Portulakröschen,Nutzung,Blüte,5,6,,,1,Hochsommer–Spätsommer,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000138,Portulakröschen,Nutzung,Ernte,5,6,,,1,Blüten/Blätter laufend,"Kräuterschule – fachlich ergänzt, phänologisch verankert"
KR000139,Neuseeländer Spinat,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000139,Neuseeländer Spinat,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000139,Neuseeländer Spinat,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000139,Neuseeländer Spinat,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000139,Neuseeländer Spinat,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000140,Malabarspinat,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000140,Malabarspinat,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000140,Malabarspinat,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000140,Malabarspinat,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000140,Malabarspinat,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000141,Eiskraut,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000141,Eiskraut,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000141,Eiskraut,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000141,Eiskraut,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000141,Eiskraut,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000142,Asiasalat Mizuna,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000142,Asiasalat Mizuna,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000142,Asiasalat Mizuna,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000142,Asiasalat Mizuna,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000142,Asiasalat Mizuna,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000143,Mibuna,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000143,Mibuna,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000143,Mibuna,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000143,Mibuna,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000143,Mibuna,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000144,Tatsoi,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000144,Tatsoi,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000144,Tatsoi,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000144,Tatsoi,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000144,Tatsoi,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000145,Pak Choi,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000145,Pak Choi,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000145,Pak Choi,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000145,Pak Choi,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000145,Pak Choi,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000146,Komatsuna,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000146,Komatsuna,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000146,Komatsuna,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000146,Komatsuna,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000146,Komatsuna,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000147,Kai Lan,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000147,Kai Lan,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000147,Kai Lan,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000147,Kai Lan,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000147,Kai Lan,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000148,Choy Sum,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000148,Choy Sum,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000148,Choy Sum,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000148,Choy Sum,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000148,Choy Sum,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000149,Amaranth-Blatt,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000149,Amaranth-Blatt,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000149,Amaranth-Blatt,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000149,Amaranth-Blatt,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000149,Amaranth-Blatt,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000150,Wasserspinat,Anbau,Aussaat,2,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000150,Wasserspinat,Anbau,Pflanzung,3,7,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000150,Wasserspinat,Nutzung,Ernte,3,8,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000150,Wasserspinat,Nutzung,Blüte,5,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000150,Wasserspinat,Pflege,Pflege (allgemein),,,,,1,Satzweise aussäen; gleichmäßig feucht halten; junge Blätter laufend ernten; bei Hitze/Schossen beachten,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000151,Weißkohl,Anbau,Vorkultur,1,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000151,Weißkohl,Anbau,Pflanzung,3,5,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000151,Weißkohl,Nutzung,Ernte,5,9,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000151,Weißkohl,Nutzung,Blüte,4,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000151,Weißkohl,Pflege,Düngung,4,5,,,1,v.a. Starkzehrer in der Hauptwachstumszeit,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000151,Weißkohl,Pflege,Pflege (allgemein),,,,,1,Starkzehrer; regelmäßig wässern und düngen; Kulturschutz gegen Schädlinge sinnvoll,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000152,Rotkohl,Anbau,Vorkultur,1,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000152,Rotkohl,Anbau,Pflanzung,3,5,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000152,Rotkohl,Nutzung,Ernte,5,9,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000152,Rotkohl,Nutzung,Blüte,4,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000152,Rotkohl,Pflege,Düngung,4,5,,,1,v.a. Starkzehrer in der Hauptwachstumszeit,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000152,Rotkohl,Pflege,Pflege (allgemein),,,,,1,Starkzehrer; regelmäßig wässern und düngen; Kulturschutz gegen Schädlinge sinnvoll,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000153,Wirsing,Anbau,Vorkultur,1,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000153,Wirsing,Anbau,Pflanzung,3,5,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000153,Wirsing,Nutzung,Ernte,5,9,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000153,Wirsing,Nutzung,Blüte,4,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000153,Wirsing,Pflege,Düngung,4,5,,,1,v.a. Starkzehrer in der Hauptwachstumszeit,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000153,Wirsing,Pflege,Pflege (allgemein),,,,,1,Starkzehrer; regelmäßig wässern und düngen; Kulturschutz gegen Schädlinge sinnvoll,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000154,Spitzkohl,Anbau,Vorkultur,1,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000154,Spitzkohl,Anbau,Pflanzung,3,5,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000154,Spitzkohl,Nutzung,Ernte,5,9,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000154,Spitzkohl,Nutzung,Blüte,4,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000154,Spitzkohl,Pflege,Düngung,4,5,,,1,v.a. Starkzehrer in der Hauptwachstumszeit,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000154,Spitzkohl,Pflege,Pflege (allgemein),,,,,1,Starkzehrer; regelmäßig wässern und düngen; Kulturschutz gegen Schädlinge sinnvoll,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000155,Grünkohl,Anbau,Vorkultur,1,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000155,Grünkohl,Anbau,Pflanzung,3,5,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000155,Grünkohl,Nutzung,Ernte,5,9,,,1,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000155,Grünkohl,Nutzung,Blüte,4,6,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000155,Grünkohl,Pflege,Düngung,4,5,,,1,v.a. Starkzehrer in der Hauptwachstumszeit,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000155,Grünkohl,Pflege,Pflege (allgemein),,,,,1,Starkzehrer; regelmäßig wässern und düngen; Kulturschutz gegen Schädlinge sinnvoll,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
KR000156,Palmkohl,Anbau,Vorkultur,1,4,,,0,,DWD/gärtnerisches Standardwissen; aus Monatsangabe der Masterliste V35 auf Phänophase gemappt
